chave,numero,serie,cod_sit,data,valor_total,tem_itens,tem_combustivel,combustiveis,litros_total,valor_itens_combustivel
32230203811983000134650020010656281101368932,1065628,002,00,2023-02-02,"68,47",nao,nao,,,
32230203811983000134650020010656291680202958,1065629,002,00,2023-02-02,"270,02",nao,nao,,,
32230203811983000134650020010656301508864736,1065630,002,00,2023-02-02,"330,32",nao,nao,,,
32230203811983000134650020010656311064702051,1065631,002,00,2023-02-02,"258,99",nao,nao,,,
32230203811983000134650020010656321273668309,1065632,002,00,2023-02-02,50,nao,nao,,,
32230203811983000134650020010656331055921719,1065633,002,00,2023-02-02,50,nao,nao,,,
32230203811983000134650020010656341805462534,1065634,002,00,2023-02-02,20,nao,nao,,,
32230203811983000134650020010656351612494423,1065635,002,00,2023-02-02,"150,54",nao,nao,,,
32230203811983000134650020010656361444161091,1065636,002,00,2023-02-02,50,nao,nao,,,
32230203811983000134650020010656371192662323,1065637,002,00,2023-02-02,60,nao,nao,,,
32230203811983000134650020010656381458830130,1065638,002,00,2023-02-02,"21,9",nao,nao,,,
32230203811983000134650020010656391250205320,1065639,002,00,2023-02-02,940,nao,nao,,,
32230203811983000134650020010656401860028988,1065640,002,00,2023-02-02,"939,7",nao,nao,,,
32230203811983000134650020010656411237750440,1065641,002,00,2023-02-02,"60,4",nao,nao,,,
32230203811983000134650020010656421917928219,1065642,002,00,2023-02-02,"190,12",nao,nao,,,
32230203811983000134650020010656431589370273,1065643,002,00,2023-02-02,30,nao,nao,,,
32230203811983000134650020010656441626781410,1065644,002,00,2023-02-02,100,nao,nao,,,
32230203811983000134650020010656451749298316,1065645,002,00,2023-02-02,"349,06",nao,nao,,,
32230203811983000134650020010656461243465340,1065646,002,00,2023-02-02,60,nao,nao,,,
32230203811983000134650020010656471065082545,1065647,002,02,,0,nao,nao,,,
32230203811983000134650020010656481703289421,1065648,002,00,2023-02-02,"188,44",nao,nao,,,
32230203811983000134650020010656491770702081,1065649,002,00,2023-02-02,"575,02",nao,nao,,,
32230203811983000134650020010656501999476610,1065650,002,00,2023-02-02,110,nao,nao,,,
32230203811983000134650020010656511546187339,1065651,002,00,2023-02-02,"561,28",nao,nao,,,
32230203811983000134650020010656521664130628,1065652,002,00,2023-02-02,150,nao,nao,,,
32230203811983000134650020010656531977278680,1065653,002,00,2023-02-02,"393,57",nao,nao,,,
32230203811983000134650020010656541590828338,1065654,002,00,2023-02-02,"736,11",nao,nao,,,
32230203811983000134650020010656551526267921,1065655,002,00,2023-02-02,1485,nao,nao,,,
32230203811983000134650020010656561698476852,1065656,002,00,2023-02-02,"41,9",nao,nao,,,
32230203811983000134650020010656571967535582,1065657,002,00,2023-02-02,80,nao,nao,,,
32230203811983000134650020010656581571042935,1065658,002,00,2023-02-02,70,nao,nao,,,
32230203811983000134650020010656591937208278,1065659,002,00,2023-02-02,"240,11",nao,nao,,,
32230203811983000134650020010656601850373650,1065660,002,00,2023-02-02,"46,33",nao,nao,,,
32230203811983000134650020010656611304211749,1065661,002,00,2023-02-02,150,nao,nao,,,
32230203811983000134650020010656621378818490,1065662,002,00,2023-02-02,"164,5",nao,nao,,,
32230203811983000134650020010656631693994302,1065663,002,00,2023-02-02,255,nao,nao,,,
32230203811983000134650020010656641129229569,1065664,002,00,2023-02-02,200,nao,nao,,,
32230203811983000134650020010656651118674555,1065665,002,00,2023-02-02,65,nao,nao,,,
32230203811983000134650020010656661837589800,1065666,002,00,2023-02-02,"98,7",nao,nao,,,
32230203811983000134650020010656671695539601,1065667,002,00,2023-02-02,"740,53",nao,nao,,,
32230203811983000134650020010656681050421497,1065668,002,00,2023-02-02,60,nao,nao,,,
32230203811983000134650020010656691846321256,1065669,002,00,2023-02-02,"589,89",nao,nao,,,
32230203811983000134650020010656701677934427,1065670,002,00,2023-02-02,"936,85",nao,nao,,,
32230203811983000134650020010656711756425620,1065671,002,00,2023-02-02,"165,06",nao,nao,,,
32230203811983000134650020010656721754053617,1065672,002,00,2023-02-02,150,nao,nao,,,
32230203811983000134650020010656731680385589,1065673,002,00,2023-02-02,"181,2",nao,nao,,,
32230203811983000134650020010656741489948814,1065674,002,00,2023-02-02,"91,26",nao,nao,,,
32230203811983000134650020010656751362384176,1065675,002,00,2023-02-02,40,nao,nao,,,
32230203811983000134650020010656761281365586,1065676,002,00,2023-02-02,"89,9",nao,nao,,,
32230203811983000134650020010656771843606758,1065677,002,00,2023-02-02,50,nao,nao,,,
32230203811983000134650020010656781821059166,1065678,002,00,2023-02-02,"1057,68",nao,nao,,,
32230203811983000134650020010656791679944891,1065679,002,00,2023-02-02,"1457,7",nao,nao,,,
32230203811983000134650020010656801104375557,1065680,002,00,2023-02-02,"14,9",nao,nao,,,
32230203811983000134650020010656811179412724,1065681,002,00,2023-02-02,"832,95",nao,nao,,,
32230203811983000134650020010656821646760037,1065682,002,00,2023-02-02,230,nao,nao,,,
32230203811983000134650020010656831344443753,1065683,002,00,2023-02-02,"672,26",nao,nao,,,
32230203811983000134650020010656841519622411,1065684,002,00,2023-02-02,"734,57",nao,nao,,,
32230203811983000134650020010656851489398605,1065685,002,00,2023-02-02,50,nao,nao,,,
32230203811983000134650020010656861754627201,1065686,002,00,2023-02-02,"89,1",nao,nao,,,
32230203811983000134650020010656871802383270,1065687,002,00,2023-02-02,500,nao,nao,,,
32230203811983000134650020010656881256739339,1065688,002,00,2023-02-02,1400,nao,nao,,,
32230203811983000134650020010656891053395497,1065689,002,00,2023-02-02,"1453,76",nao,nao,,,
32230203811983000134650020010656901272907206,1065690,002,00,2023-02-02,300,nao,nao,,,
32230203811983000134650020010656911109561794,1065691,002,00,2023-02-02,"840,56",nao,nao,,,
32230203811983000134650020010656921906957435,1065692,002,00,2023-02-02,"100,06",nao,nao,,,
32230203811983000134650020010656931728090560,1065693,002,00,2023-02-02,"1208,35",nao,nao,,,
32230203811983000134650020010656941943668128,1065694,002,00,2023-02-02,155,nao,nao,,,
32230203811983000134650020010656951840591863,1065695,002,00,2023-02-02,"357,13",nao,nao,,,
32230203811983000134650020010656961204193442,1065696,002,00,2023-02-02,"224,9",nao,nao,,,
32230203811983000134650020010656971673489805,1065697,002,00,2023-02-02,"270,15",nao,nao,,,
32230203811983000134650020010656981522160275,1065698,002,00,2023-02-02,"2665,53",nao,nao,,,
32230203811983000134650020010656991759477559,1065699,002,00,2023-02-02,"615,7",nao,nao,,,
32230203811983000134650020010657001339504521,1065700,002,00,2023-02-02,300,nao,nao,,,
32230203811983000134650020010657011657690210,1065701,002,00,2023-02-02,12,nao,nao,,,
32230203811983000134650020010657021607188977,1065702,002,00,2023-02-02,"1171,91",nao,nao,,,
32230203811983000134650020010657031101941981,1065703,002,00,2023-02-02,20,nao,nao,,,
32230203811983000134650020010657041150917026,1065704,002,00,2023-02-02,"885,28",nao,nao,,,
32230203811983000134650020010657051365266256,1065705,002,00,2023-02-02,"970,07",nao,nao,,,
32230203811983000134650020010657061398418486,1065706,002,00,2023-02-02,550,nao,nao,,,
32230203811983000134650020010657071775281810,1065707,002,00,2023-02-02,62,nao,nao,,,
32230203811983000134650020010657081340010365,1065708,002,00,2023-02-02,10,nao,nao,,,
32230203811983000134650020010657091155299920,1065709,002,00,2023-02-03,1812,nao,nao,,,
32230203811983000134650020010657101431062617,1065710,002,00,2023-02-03,"362,4",nao,nao,,,
32230203811983000134650020010657111642393807,1065711,002,00,2023-02-03,40,nao,nao,,,
32230203811983000134650020010657121366986400,1065712,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010657131107854564,1065713,002,00,2023-02-03,1830,nao,nao,,,
32230203811983000134650020010657141150128206,1065714,002,00,2023-02-03,"2137,22",nao,nao,,,
32230203811983000134650020010657151731380416,1065715,002,00,2023-02-03,449,nao,nao,,,
32230203811983000134650020010657171655946013,1065717,002,00,2023-02-03,756,nao,nao,,,
32230203811983000134650020010657189756537847,1065718,002,00,2023-02-03,"475,21",nao,nao,,,
32230203811983000134650020010657191521823663,1065719,002,00,2023-02-03,"23,76",nao,nao,,,
32230203811983000134650020010657201456706468,1065720,002,00,2023-02-03,"2654,22",nao,nao,,,
32230203811983000134650020010657211518611640,1065721,002,00,2023-02-03,"29,17",nao,nao,,,
32230203811983000134650020010657221321094388,1065722,002,00,2023-02-03,"6,18",nao,nao,,,
32230203811983000134650020010657231598241661,1065723,002,00,2023-02-03,600,nao,nao,,,
32230203811983000134650020010657241759484819,1065724,002,00,2023-02-03,26,nao,nao,,,
32230203811983000134650020010657251752269324,1065725,002,02,,0,nao,nao,,,
32230203811983000134650020010657261216098424,1065726,002,00,2023-02-03,280,nao,nao,,,
32230203811983000134650020010657271124566097,1065727,002,00,2023-02-03,594,nao,nao,,,
32230203811983000134650020010657281694302958,1065728,002,02,,0,nao,nao,,,
32230203811983000134650020010657291132835225,1065729,002,00,2023-02-03,"533,3",nao,nao,,,
32230203811983000134650020010657301246449619,1065730,002,00,2023-02-03,40,nao,nao,,,
32230203811983000134650020010657311763663719,1065731,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010657321055088551,1065732,002,00,2023-02-03,250,nao,nao,,,
32230203811983000134650020010657331518307071,1065733,002,00,2023-02-03,"220,05",nao,nao,,,
32230203811983000134650020010657341702480780,1065734,002,00,2023-02-03,"293,64",nao,nao,,,
32230203811983000134650020010657351772274672,1065735,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657361534615941,1065736,002,00,2023-02-03,140,nao,nao,,,
32230203811983000134650020010657371575255084,1065737,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010657381629764329,1065738,002,00,2023-02-03,"85,03",nao,nao,,,
32230203811983000134650020010657391889254123,1065739,002,00,2023-02-03,44,nao,nao,,,
32230203811983000134650020010657401968954005,1065740,002,00,2023-02-03,40,nao,nao,,,
32230203811983000134650020010657411296412720,1065741,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657421390556819,1065742,002,00,2023-02-03,"271,64",nao,nao,,,
32230203811983000134650020010657431162253312,1065743,002,00,2023-02-03,300,nao,nao,,,
32230203811983000134650020010657441348526200,1065744,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010657451513621470,1065745,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657461929457873,1065746,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010657471890119635,1065747,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657481781832613,1065748,002,00,2023-02-03,"199,12",nao,nao,,,
32230203811983000134650020010657491320653069,1065749,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657501284005733,1065750,002,00,2023-02-03,"246,37",nao,nao,,,
32230203811983000134650020010657511274499463,1065751,002,00,2023-02-03,80,nao,nao,,,
32230203811983000134650020010657521882889788,1065752,002,00,2023-02-03,70,nao,nao,,,
32230203811983000134650020010657531937676028,1065753,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657541501135094,1065754,002,00,2023-02-03,"219,44",nao,nao,,,
32230203811983000134650020010657551052808426,1065755,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010657561509172805,1065756,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657571280777040,1065757,002,00,2023-02-03,205,nao,nao,,,
32230203811983000134650020010657581310736025,1065758,002,00,2023-02-03,"1120,58",nao,nao,,,
32230203811983000134650020010657591136991190,1065759,002,00,2023-02-03,"235,51",nao,nao,,,
32230203811983000134650020010657601387548825,1065760,002,00,2023-02-03,"52,09",nao,nao,,,
32230203811983000134650020010657611131846069,1065761,002,00,2023-02-03,150,nao,nao,,,
32230203811983000134650020010657621023308784,1065762,002,00,2023-02-03,"241,65",nao,nao,,,
32230203811983000134650020010657631069948643,1065763,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657641084927241,1065764,002,00,2023-02-03,"41,01",nao,nao,,,
32230203811983000134650020010657651890085410,1065765,002,00,2023-02-03,"1131,91",nao,nao,,,
32230203811983000134650020010657661336641201,1065766,002,00,2023-02-03,"261,73",nao,nao,,,
32230203811983000134650020010657671844704418,1065767,002,00,2023-02-03,160,nao,nao,,,
32230203811983000134650020010657681777559757,1065768,002,00,2023-02-03,"1322,1",nao,nao,,,
32230203811983000134650020010657691449927358,1065769,002,00,2023-02-03,285,nao,nao,,,
32230203811983000134650020010657701571376086,1065770,002,00,2023-02-03,222,nao,nao,,,
32230203811983000134650020010657711779784907,1065771,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010657721026491713,1065772,002,00,2023-02-03,"40,92",nao,nao,,,
32230203811983000134650020010657731421010770,1065773,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010657741291986835,1065774,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010657751782469226,1065775,002,00,2023-02-03,"871,83",nao,nao,,,
32230203811983000134650020010657761609465165,1065776,002,00,2023-02-03,129,nao,nao,,,
32230203811983000134650020010657771003407690,1065777,002,00,2023-02-03,70,nao,nao,,,
32230203811983000134650020010657781384090490,1065778,002,00,2023-02-03,"1000,1",nao,nao,,,
32230203811983000134650020010657791121918193,1065779,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010657801764617480,1065780,002,00,2023-02-03,"857,36",nao,nao,,,
32230203811983000134650020010657811654964485,1065781,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657821518333832,1065782,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657831062147630,1065783,002,00,2023-02-03,"144,01",nao,nao,,,
32230203811983000134650020010657841969480370,1065784,002,00,2023-02-03,"690,82",nao,nao,,,
32230203811983000134650020010657851932105140,1065785,002,00,2023-02-03,"46,91",nao,nao,,,
32230203811983000134650020010657861714284821,1065786,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010657871646302782,1065787,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010657881077073366,1065788,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010657891801759226,1065789,002,00,2023-02-03,"256,68",nao,nao,,,
32230203811983000134650020010657901490746692,1065790,002,00,2023-02-03,"458,5",nao,nao,,,
32230203811983000134650020010657911705989168,1065791,002,00,2023-02-03,20,nao,nao,,,
32230203811983000134650020010657921742248807,1065792,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657931810450138,1065793,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657941041914457,1065794,002,00,2023-02-03,"1431,05",nao,nao,,,
32230203811983000134650020010657951525884200,1065795,002,00,2023-02-03,"11,9",nao,nao,,,
32230203811983000134650020010657961104843050,1065796,002,00,2023-02-03,150,nao,nao,,,
32230203811983000134650020010657971058832612,1065797,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010657981076290181,1065798,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010657991383203542,1065799,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658001298571152,1065800,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010658011244588720,1065801,002,00,2023-02-03,20,nao,nao,,,
32230203811983000134650020010658021293160906,1065802,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010658031118113268,1065803,002,00,2023-02-03,"274,75",nao,nao,,,
32230203811983000134650020010658041170273839,1065804,002,00,2023-02-03,"365,08",nao,nao,,,
32230203811983000134650020010658051837379291,1065805,002,00,2023-02-03,"827,78",nao,nao,,,
32230203811983000134650020010658061325347223,1065806,002,00,2023-02-03,"320,21",nao,nao,,,
32230203811983000134650020010658071744437334,1065807,002,00,2023-02-03,40,nao,nao,,,
32230203811983000134650020010658081310703023,1065808,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658091457534170,1065809,002,00,2023-02-03,"356,36",nao,nao,,,
32230203811983000134650020010658101286499695,1065810,002,00,2023-02-03,500,nao,nao,,,
32230203811983000134650020010658111978598493,1065811,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658121335477682,1065812,002,00,2023-02-03,"275,22",nao,nao,,,
32230203811983000134650020010658131833470024,1065813,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658141736610744,1065814,002,00,2023-02-03,"269,01",nao,nao,,,
32230203811983000134650020010658151982533030,1065815,002,00,2023-02-03,"1195,87",nao,nao,,,
32230203811983000134650020010658161840960610,1065816,002,00,2023-02-03,130,nao,nao,,,
32230203811983000134650020010658171805994277,1065817,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658181989541340,1065818,002,00,2023-02-03,"197,67",nao,nao,,,
32230203811983000134650020010658191442040750,1065819,002,00,2023-02-03,"247,98",nao,nao,,,
32230203811983000134650020010658201943536938,1065820,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658211708313654,1065821,002,00,2023-02-03,"46,13",nao,nao,,,
32230203811983000134650020010658221574164703,1065822,002,00,2023-02-03,"179,4",nao,nao,,,
32230203811983000134650020010658231974763890,1065823,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010658241104129817,1065824,002,00,2023-02-03,"159,81",nao,nao,,,
32230203811983000134650020010658251024961815,1065825,002,00,2023-02-03,20,nao,nao,,,
32230203811983000134650020010658261739730644,1065826,002,00,2023-02-03,"66,07",nao,nao,,,
32230203811983000134650020010658271128550042,1065827,002,00,2023-02-03,"330,82",nao,nao,,,
32230203811983000134650020010658281522126103,1065828,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658291387951498,1065829,002,00,2023-02-03,"75,76",nao,nao,,,
32230203811983000134650020010658301987650490,1065830,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658311552024703,1065831,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658321308422026,1065832,002,00,2023-02-03,"634,38",nao,nao,,,
32230203811983000134650020010658331720363365,1065833,002,00,2023-02-03,"212,32",nao,nao,,,
32230203811983000134650020010658341862666080,1065834,002,00,2023-02-03,"193,88",nao,nao,,,
32230203811983000134650020010658351233815664,1065835,002,00,2023-02-03,"141,39",nao,nao,,,
32230203811983000134650020010658361483825370,1065836,002,00,2023-02-03,"276,5",nao,nao,,,
32230203811983000134650020010658371930195301,1065837,002,00,2023-02-03,"120,21",nao,nao,,,
32230203811983000134650020010658381760104731,1065838,002,00,2023-02-03,"276,27",nao,nao,,,
32230203811983000134650020010658391925556215,1065839,002,00,2023-02-03,600,nao,nao,,,
32230203811983000134650020010658401446688309,1065840,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010658411536208508,1065841,002,00,2023-02-03,"91,5",nao,nao,,,
32230203811983000134650020010658421380370742,1065842,002,00,2023-02-03,"1163,08",nao,nao,,,
32230203811983000134650020010658431667420548,1065843,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658441061786334,1065844,002,00,2023-02-03,"216,89",nao,nao,,,
32230203811983000134650020010658451266750088,1065845,002,00,2023-02-03,"60,4",nao,nao,,,
32230203811983000134650020010658461880508351,1065846,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658471388280978,1065847,002,00,2023-02-03,"264,38",nao,nao,,,
32230203811983000134650020010658481462876546,1065848,002,00,2023-02-03,"1268,44",nao,nao,,,
32230203811983000134650020010658491222701196,1065849,002,00,2023-02-03,"203,71",nao,nao,,,
32230203811983000134650020010658501836998805,1065850,002,00,2023-02-03,"747,64",nao,nao,,,
32230203811983000134650020010658511158106448,1065851,002,00,2023-02-03,"27,44",nao,nao,,,
32230203811983000134650020010658521263837110,1065852,002,00,2023-02-03,"1343,51",nao,nao,,,
32230203811983000134650020010658531662390213,1065853,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010658541114913145,1065854,002,00,2023-02-03,"704,63",nao,nao,,,
32230203811983000134650020010658551615225532,1065855,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658561324148644,1065856,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010658571473581282,1065857,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010658581655940978,1065858,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658591746408761,1065859,002,00,2023-02-03,"46,04",nao,nao,,,
32230203811983000134650020010658601996946745,1065860,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658611109548803,1065861,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658621350656950,1065862,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010658631736352910,1065863,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658641215211665,1065864,002,00,2023-02-03,"195,02",nao,nao,,,
32230203811983000134650020010658651205657099,1065865,002,00,2023-02-03,82,nao,nao,,,
32230203811983000134650020010658661506149006,1065866,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658671259052408,1065867,002,00,2023-02-03,"20,64",nao,nao,,,
32230203811983000134650020010658681388070744,1065868,002,00,2023-02-03,"14,22",nao,nao,,,
32230203811983000134650020010658691513860480,1065869,002,00,2023-02-03,"37,03",nao,nao,,,
32230203811983000134650020010658701899105070,1065870,002,00,2023-02-03,"52,7",nao,nao,,,
32230203811983000134650020010658711746156597,1065871,002,00,2023-02-03,"189,99",nao,nao,,,
32230203811983000134650020010658721262445768,1065872,002,00,2023-02-03,700,nao,nao,,,
32230203811983000134650020010658731946235703,1065873,002,00,2023-02-03,140,nao,nao,,,
32230203811983000134650020010658741446364382,1065874,002,00,2023-02-03,145,nao,nao,,,
32230203811983000134650020010658751357090080,1065875,002,00,2023-02-03,210,nao,nao,,,
32230203811983000134650020010658761254150419,1065876,002,00,2023-02-03,"472,99",nao,nao,,,
32230203811983000134650020010658771516920310,1065877,002,02,,0,nao,nao,,,
32230203811983000134650020010658781067590308,1065878,002,00,2023-02-03,"19,4",nao,nao,,,
32230203811983000134650020010658791778289337,1065879,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658801713942908,1065880,002,00,2023-02-03,4250,nao,nao,,,
32230203811983000134650020010658811174289348,1065881,002,00,2023-02-03,"182,28",nao,nao,,,
32230203811983000134650020010658821696589014,1065882,002,00,2023-02-03,"1430,61",nao,nao,,,
32230203811983000134650020010658831778142290,1065883,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010658841088258601,1065884,002,00,2023-02-03,"932,1",nao,nao,,,
32230203811983000134650020010658851361882072,1065885,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658861577503450,1065886,002,00,2023-02-03,"122,59",nao,nao,,,
32230203811983000134650020010658871165831333,1065887,002,00,2023-02-03,"303,19",nao,nao,,,
32230203811983000134650020010658881231186469,1065888,002,00,2023-02-03,"260,01",nao,nao,,,
32230203811983000134650020010658891709901572,1065889,002,00,2023-02-03,60,nao,nao,,,
32230203811983000134650020010658901796134142,1065890,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010658911485912345,1065891,002,00,2023-02-03,"1489,62",nao,nao,,,
32230203811983000134650020010658921196440263,1065892,002,00,2023-02-03,110,nao,nao,,,
32230203811983000134650020010658931970306995,1065893,002,00,2023-02-03,"758,09",nao,nao,,,
32230203811983000134650020010658941083988080,1065894,002,00,2023-02-03,"225,03",nao,nao,,,
32230203811983000134650020010658951774817472,1065895,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010658961159851149,1065896,002,00,2023-02-03,"415,92",nao,nao,,,
32230203811983000134650020010658971712584967,1065897,002,00,2023-02-03,230,nao,nao,,,
32230203811983000134650020010658981734167550,1065898,002,00,2023-02-03,"52,16",nao,nao,,,
32230203811983000134650020010658991395750107,1065899,002,00,2023-02-03,"221,74",nao,nao,,,
32230203811983000134650020010659001282464730,1065900,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010659011115082990,1065901,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010659021301453500,1065902,002,00,2023-02-03,25,nao,nao,,,
32230203811983000134650020010659031891353506,1065903,002,02,,0,nao,nao,,,
32230203811983000134650020010659041321948614,1065904,002,00,2023-02-03,600,nao,nao,,,
32230203811983000134650020010659051319704530,1065905,002,00,2023-02-03,"52,31",nao,nao,,,
32230203811983000134650020010659061892689674,1065906,002,00,2023-02-03,260,nao,nao,,,
32230203811983000134650020010659071429377466,1065907,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010659081208192789,1065908,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010659091224275879,1065909,002,00,2023-02-03,20,nao,nao,,,
32230203811983000134650020010659101031226974,1065910,002,00,2023-02-03,150,nao,nao,,,
32230203811983000134650020010659111585276470,1065911,002,00,2023-02-03,248,nao,nao,,,
32230203811983000134650020010659121476233815,1065912,002,00,2023-02-03,130,nao,nao,,,
32230203811983000134650020010659131986689621,1065913,002,00,2023-02-03,150,nao,nao,,,
32230203811983000134650020010659141671189298,1065914,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010659151705586194,1065915,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010659161771070882,1065916,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010659171386708632,1065917,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010659181017026163,1065918,002,00,2023-02-03,"212,72",nao,nao,,,
32230203811983000134650020010659191779027511,1065919,002,00,2023-02-03,250,nao,nao,,,
32230203811983000134650020010659201362900148,1065920,002,00,2023-02-03,100,nao,nao,,,
32230203811983000134650020010659211378095476,1065921,002,00,2023-02-03,"179,82",nao,nao,,,
32230203811983000134650020010659221944989294,1065922,002,00,2023-02-03,50,nao,nao,,,
32230203811983000134650020010659231391288988,1065923,002,00,2023-02-03,"276,78",nao,nao,,,
32230203811983000134650020010659241971274297,1065924,002,00,2023-02-03,"11,49",nao,nao,,,
32230203811983000134650020010659251122436532,1065925,002,00,2023-02-03,"196,34",nao,nao,,,
32230203811983000134650020010659261795155116,1065926,002,00,2023-02-03,300,nao,nao,,,
32230203811983000134650020010659271816610450,1065927,002,00,2023-02-03,"502,8",nao,nao,,,
32230203811983000134650020010659281679101140,1065928,002,00,2023-02-03,297,nao,nao,,,
32230203811983000134650020010659291117533168,1065929,002,00,2023-02-03,"615,66",nao,nao,,,
32230203811983000134650020010659301982875499,1065930,002,00,2023-02-03,"385,88",nao,nao,,,
32230203811983000134650020010659311430280867,1065931,002,00,2023-02-03,"1000,1",nao,nao,,,
32230203811983000134650020010659321753389299,1065932,002,00,2023-02-03,"361,15",nao,nao,,,
32230203811983000134650020010659331188957397,1065933,002,00,2023-02-03,"895,81",nao,nao,,,
32230203811983000134650020010659341095877285,1065934,002,00,2023-02-03,200,nao,nao,,,
32230203811983000134650020010659351000595160,1065935,002,00,2023-02-03,"38,74",nao,nao,,,
32230203811983000134650020010659361726527049,1065936,002,00,2023-02-03,"104,31",nao,nao,,,
32230203811983000134650020010659371047595005,1065937,002,00,2023-02-03,"783,84",nao,nao,,,
32230203811983000134650020010659381480776751,1065938,002,00,2023-02-03,"195,78",nao,nao,,,
32230203811983000134650020010659391100040330,1065939,002,00,2023-02-03,"760,02",nao,nao,,,
32230203811983000134650020010659401897507860,1065940,002,00,2023-02-03,"384,3",nao,nao,,,
32230203811983000134650020010659411941694337,1065941,002,00,2023-02-03,"1347,69",nao,nao,,,
32230203811983000134650020010659421493269040,1065942,002,00,2023-02-03,20,nao,nao,,,
32230203811983000134650020010659431781658910,1065943,002,00,2023-02-03,"42,32",nao,nao,,,
32230203811983000134650020010659441217515400,1065944,002,00,2023-02-03,"1042,2",nao,nao,,,
32230203811983000134650020010659451138769040,1065945,002,00,2023-02-03,30,nao,nao,,,
32230203811983000134650020010659461345675979,1065946,002,00,2023-02-03,"46,4",nao,nao,,,
32230203811983000134650020010659471960177710,1065947,002,00,2023-02-03,"64,05",nao,nao,,,
32230203811983000134650020010659481736279340,1065948,002,00,2023-02-03,40,nao,nao,,,
